char_len,word_count,type_count,ttr,content_ratio,avg_word_len,clause_count,question_type,has_comparative,has_negation,has_temporal,has_numeric,has_aggregation,has_question_mark,flesch_reading_ease,gunning_fog,flesch_kincaid_grade,smog_index,dep_tree_depth,has_passive,ne_count,ne_density,pos_NOUN,pos_VERB,pos_ADJ,pos_ADV,pos_PROPN,pos_NUM,pos_ADP,pos_DET,pos_PRON,pos_CCONJ,pos_SCONJ,pos_PUNCT,pct_VBZ_VBP,pct_VBD,pct_VBN,ne_ORG,ne_PERSON,ne_GPE,ne_DATE,ne_MONEY,ne_PERCENT,ne_LAW,ne_NORP,ne_PRODUCT,ne_EVENT,ne_TIME,ne_CARDINAL,nlq,Domain
141,23,19,0.8261,0.6087,4.609,0,Other,0,0,0,1,0,1,,,,,8,0,3,0.1034,20.69,3.45,0.0,0.0,24.14,6.9,13.79,10.34,3.45,0.0,0.0,10.34,0.0,3.45,3.45,2,0,0,1,0,0,0,0,0,0,0,0,"In the case of Johnny Oceans Restaurant Pty Ltd v Page [2003] NSWSC 952, what were the agreed terms of financing for the restaurant business?",LegalQA
89,17,15,0.8824,0.5882,3.353,0,What,0,1,0,1,0,1,,,,,5,0,3,0.12,24.0,0.0,0.0,0.0,16.0,12.0,8.0,8.0,4.0,0.0,0.0,20.0,0.0,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,What was the decision in the case R v O’Toole (No. 5) [2021] NSWDC 64 in New South Wales?,LegalQA
127,21,19,0.9048,0.6667,4.571,0,What,0,0,0,1,0,1,,,,,11,1,2,0.0741,11.11,7.41,0.0,0.0,25.93,7.41,14.81,7.41,3.7,0.0,0.0,14.81,3.7,0.0,7.41,0,1,0,0,0,0,0,0,0,0,0,0,What premises are comprised within the parcels of land described in the Kiss’s George-street Property Act of 1886 50 Vic (NSW)?,LegalQA
180,32,30,0.9375,0.6875,4.25,1,What,0,0,0,1,0,1,,,,,9,0,6,0.1538,5.13,2.56,0.0,0.0,46.15,5.13,12.82,7.69,2.56,5.13,0.0,7.69,0.0,2.56,2.56,4,1,0,0,0,0,0,0,0,0,0,1,What was the order given by the New South Wales Civil and Administrative Tribunal in the case of Colin Towe v JP & KM Murray Pty Ltd t/as Brisbane Motor Imports [2014] NSWCATCD 56?,LegalQA
169,26,24,0.9231,0.5769,5.115,0,Other,0,1,0,1,0,1,,,,,8,0,3,0.0882,26.47,5.88,2.94,0.0,5.88,5.88,11.76,8.82,5.88,0.0,0.0,11.76,0.0,2.94,2.94,0,0,0,1,0,0,0,0,0,0,0,1,"In the case of Ridolfi v Hammond [2012] NSWCA 3, what was the court's view on the appellant's decision not to undergo recommended surgery for his degenerative condition?",LegalQA
148,23,20,0.8696,0.5652,4.913,0,What,0,0,0,1,0,1,,,,,9,0,3,0.1071,21.43,3.57,0.0,0.0,17.86,7.14,14.29,14.29,3.57,3.57,0.0,7.14,3.57,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,1,What is the responsibility of a person using material from the judgment or decision of the case Earwaker v Randwick City Council [2020] NSWLEC 1346?,LegalQA
153,22,18,0.8182,0.6364,5.591,1,What,0,0,0,1,0,1,,,,,6,0,2,0.0741,25.93,3.7,0.0,0.0,18.52,3.7,18.52,7.41,3.7,0.0,0.0,14.81,3.7,0.0,3.7,0,0,1,1,0,0,0,0,0,0,0,0,"What are the power source requirements for smoke alarms in tenanted premises in Tasmania, as per the Residential Tenancy (Smoke Alarms) Regulations 2022?",LegalQA
93,17,15,0.8824,0.5294,4.059,0,What,0,0,0,1,0,1,,,,,8,0,3,0.1429,19.05,4.76,0.0,0.0,19.05,4.76,9.52,14.29,4.76,4.76,0.0,14.29,4.76,0.0,4.76,1,0,0,1,0,0,0,0,0,0,0,0,What is the size and location of the land parcel described in the Onslow Park Act 1924 (NSW)?,LegalQA
232,36,30,0.8333,0.6389,4.889,0,Other,0,0,0,1,0,1,,,,,7,0,5,0.1111,15.56,2.22,6.67,0.0,22.22,6.67,15.56,6.67,2.22,6.67,2.22,6.67,0.0,2.22,0.0,2,1,0,1,0,0,0,0,0,0,0,1,"In the case of Atlas International Travel Pty Ltd & Anor v Bennet & Ors [1999] NSWSC 877, was it possible for the purchaser to obtain specific performance against Atlas and PITC for breach of clause 9.1 of the preliminary agreement?",LegalQA
241,32,21,0.6562,0.6875,5.906,1,Who,0,0,0,1,0,1,,,,,9,0,4,0.087,13.04,2.17,0.0,0.0,28.26,4.35,13.04,4.35,2.17,4.35,0.0,23.91,2.17,0.0,2.17,2,1,0,0,0,0,0,0,0,0,0,1,Who are some individuals mentioned in the decision of Findlay v DSHE Holdings Limited (Receivers and Managers Appointed) (In Liquidation); Mastoris v DSHE Holdings Limited (Receivers and Managers Appointed) (In Liquidation) [2019] NSWSC 394?,LegalQA
265,43,33,0.7674,0.5814,4.814,0,Other,0,0,0,1,0,1,,,,,15,0,4,0.0784,23.53,1.96,3.92,0.0,17.65,3.92,15.69,13.73,3.92,3.92,0.0,5.88,0.0,1.96,0.0,1,1,0,1,0,0,0,0,0,0,0,1,"In the case of Blacktown City Council v Allen Jack + Cottier Architects Pty Ltd [2023] NSWSC 1305, what was the court's opinion regarding the absence of certain documents and its impact on the formation of an expert opinion on the construction of the tennis courts?",LegalQA
163,24,21,0.875,0.625,5.792,0,What,0,0,1,0,0,1,,,,,12,0,2,0.08,16.0,4.0,0.0,0.0,32.0,0.0,16.0,12.0,4.0,8.0,0.0,4.0,4.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,What is the requirement for persons advising Principals under the dispute between New South Wales Teachers Federation and the Department of Education and Training?,LegalQA
229,37,26,0.7027,0.5946,4.865,0,What,0,0,0,1,0,1,,,,,13,0,5,0.1163,13.95,2.33,0.0,0.0,34.88,4.65,16.28,11.63,2.33,2.33,0.0,6.98,2.33,0.0,0.0,2,1,0,1,0,0,0,0,0,0,0,1,"What is the responsibility of a person using material from the decision of the Civil and Administrative Tribunal of New South Wales in the case of Nguyen v Commissioner of Police, New South Wales Police Force [2018] NSWCATAD 242?",LegalQA
156,27,25,0.9259,0.5556,4.222,1,Other,0,0,1,1,0,1,,,,,6,1,3,0.0882,14.71,8.82,0.0,0.0,14.71,8.82,11.76,11.76,2.94,2.94,0.0,11.76,5.88,0.0,8.82,0,0,0,1,0,0,0,0,0,0,0,1,"In the context of the South East Asia v IT & Law [2000] NSWSC 1036 decision, is it considered an abuse to issue another demand after one has been withdrawn?",LegalQA
83,15,13,0.8667,0.4667,3.8,0,What,0,0,0,1,0,1,,,,,9,0,4,0.2,20.0,5.0,0.0,5.0,5.0,10.0,15.0,10.0,10.0,0.0,0.0,10.0,5.0,0.0,5.0,1,1,0,0,0,0,0,0,0,0,0,2,What are some of the cases cited in the decision of Branagan v R [2020] NSWCCA 158?,LegalQA
146,23,20,0.8696,0.6087,4.783,0,What,0,0,0,1,0,1,,,,,7,0,3,0.1034,17.24,6.9,0.0,0.0,24.14,6.9,13.79,10.34,3.45,3.45,0.0,6.9,0.0,3.45,6.9,1,0,0,1,0,0,0,0,1,0,0,0,What were the topics identified for written submissions in the case of Bauskis & Anor v Liew [2012] NSWSC 838 in the New South Wales jurisdiction?,LegalQA
149,24,17,0.7083,0.625,4.792,0,What,0,0,1,1,0,1,,,,,7,0,3,0.1034,6.9,0.0,0.0,0.0,37.93,6.9,13.79,13.79,3.45,3.45,0.0,6.9,0.0,3.45,0.0,2,0,0,1,0,0,0,0,0,0,0,0,What was the dispute between the Applicants and the Baulkham Hills Shire Council in the case of Nati v Baulkham Hills Shire Council [2002] NSWLEC 71?,LegalQA
172,25,21,0.84,0.64,5.04,0,Other,0,0,0,1,0,1,,,,,6,0,5,0.1471,14.71,2.94,0.0,0.0,26.47,5.88,11.76,11.76,5.88,0.0,0.0,11.76,0.0,2.94,0.0,2,0,0,2,0,0,1,0,0,0,0,0,"In the case of Endeavour Energy Network Management Pty Limited [2017] NSWSC 1825, what was the court's decision regarding the order under s 1322(4) of the Corporations Act?",LegalQA
145,24,19,0.7917,0.5,4.375,0,Other,0,1,0,1,0,1,,,,,8,0,4,0.1176,20.59,2.94,2.94,0.0,5.88,8.82,14.71,17.65,2.94,0.0,0.0,14.71,0.0,2.94,0.0,1,0,0,0,0,0,0,0,0,0,0,1,"In the case of Wentworth v Rogers (No 2) [2016] NSWSC 284, what was the outcome regarding the plaintiff's claim for the costs of the first trial?",LegalQA
114,20,16,0.8,0.55,4.15,0,What,0,0,0,1,0,1,,,,,7,0,4,0.16,16.0,4.0,4.0,0.0,20.0,8.0,16.0,12.0,4.0,0.0,0.0,12.0,0.0,4.0,4.0,0,0,0,1,0,0,0,0,0,0,0,1,What was the substance found in the backpack in the case of Regina v Quesada [2001] NSWCCA 216 in New South Wales?,LegalQA
137,22,21,0.9545,0.7273,4.682,0,What,0,0,0,1,0,1,,,,,6,0,4,0.1481,11.11,0.0,0.0,0.0,44.44,7.41,11.11,7.41,3.7,0.0,0.0,7.41,0.0,3.7,0.0,1,1,0,0,0,0,0,0,0,0,0,1,What was the outcome of the case Richard Van Dorp Architects Pty Limited v Clarence Valley Council [2020] NSWLEC 1202 in New South Wales?,LegalQA
231,39,31,0.7949,0.5385,4.538,1,What,0,0,1,1,0,1,,,,,15,1,3,0.0652,15.22,15.22,0.0,0.0,17.39,6.52,15.22,8.7,2.17,4.35,0.0,8.7,2.17,0.0,6.52,0,0,0,2,0,0,0,0,0,0,0,0,"What is the levy amount to be paid by a betting operator in Western Australia for betting exchange bets placed or accepted on a race meeting occurring on or after 1 May 2021, according to the Racing Bets Levy Regulations 2009 (WA)?",LegalQA
172,31,27,0.871,0.5484,4.194,0,What,0,0,0,1,0,1,,,,,8,1,2,0.0556,13.89,8.33,0.0,0.0,19.44,5.56,22.22,11.11,2.78,2.78,0.0,5.56,2.78,0.0,2.78,1,0,0,0,0,0,0,0,0,0,0,1,What is required to set aside a judgment on the grounds of fraud according to the case Attorney General in and for the State of New South Wales v Markisic [2014] NSWSC 581?,LegalQA
170,32,27,0.8438,0.4688,4.156,1,What,0,0,0,1,0,1,,,,,8,0,2,0.0526,18.42,0.0,10.53,0.0,10.53,2.63,23.68,13.16,2.63,5.26,0.0,10.53,2.63,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,"What is the definition of a ""full and satisfactory explanation"" by a claimant for non-compliance with a duty or for delay, as per Chapter 4 of the Act in New South Wales?",LegalQA
134,21,17,0.8095,0.5714,5.0,2,Other,0,0,0,1,0,1,,,,,7,0,1,0.0385,19.23,7.69,0.0,0.0,15.38,3.85,11.54,19.23,3.85,0.0,3.85,15.38,7.69,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,"Under the Statutory Authorities Act 1962 (Tas), who comprises the committee of review when an authority requests a review of a report?",LegalQA
201,34,27,0.7941,0.5588,4.353,0,Other,0,0,0,1,0,1,,,,,10,0,5,0.1163,20.93,4.65,0.0,0.0,18.6,9.3,13.95,13.95,2.33,0.0,0.0,6.98,0.0,2.33,0.0,2,0,0,1,0,0,0,0,0,0,0,1,"In the case of 88 Gregory Pty Ltd v Randwick City Council [2018] NSWLEC 1020, what was the court's view on the suggestion of reducing the building height by 500mm to retain the views of the neighbours?",LegalQA
146,20,16,0.8,0.65,5.7,0,What,0,0,0,1,0,1,,,,,5,1,3,0.12,4.0,4.0,0.0,0.0,44.0,8.0,8.0,8.0,4.0,4.0,0.0,12.0,0.0,4.0,4.0,2,0,0,1,0,0,0,0,0,0,0,0,What changes were made to the Skills Australia Act 2008 by the Skills Australia Amendment (Australian Workforce and Productivity Agency) Act 2012?,LegalQA
152,22,20,0.9091,0.5909,5.455,1,When,0,0,0,1,0,1,,,,,8,0,0,0.0,13.79,6.9,0.0,0.0,20.69,3.45,6.9,10.34,3.45,6.9,3.45,20.69,6.9,0.0,3.45,0,0,0,0,0,0,0,0,0,0,0,0,"When does the Terrorism (Extraordinary Powers) Act 2005 (WA) expire and what happens to any warrants, authorisations or appointments made under the Act?",LegalQA
120,18,16,0.8889,0.6667,4.889,1,Who,0,0,0,1,0,1,,,,,5,0,4,0.1538,7.69,7.69,0.0,0.0,26.92,11.54,11.54,7.69,3.85,0.0,0.0,11.54,3.85,3.85,3.85,0,0,0,1,0,0,0,0,0,0,0,1,Who were the parties involved in the case Waters v Leichhardt Municipal Council [2] [2006] NSWLEC 31 in New South Wales?,LegalQA
174,26,21,0.8077,0.5385,5.077,0,Other,0,1,0,1,0,1,,,,,8,0,4,0.1111,13.89,2.78,2.78,0.0,13.89,8.33,13.89,16.67,2.78,0.0,0.0,13.89,0.0,2.78,0.0,2,0,0,1,0,0,0,0,0,0,0,1,"In the case of BVT v Children’s Guardian (No 2) [2016] NSWCATAD 266, what was the applicant's submission regarding the prior determination of the application by the Tribunal?",LegalQA
157,26,23,0.8846,0.5769,4.423,1,What,0,1,0,1,0,1,,,,,8,0,5,0.1429,20.0,5.71,0.0,0.0,17.14,8.57,14.29,8.57,2.86,2.86,2.86,14.29,0.0,2.86,2.86,1,1,0,1,0,0,0,0,0,0,0,1,What was the sequence of events involving Alou and another person as described in the decision of R v Alameddine (No. 3) [2018] NSWSC 681 in New South Wales?,LegalQA
166,28,23,0.8214,0.5714,4.5,0,Other,0,0,0,1,0,1,,,,,8,0,3,0.0882,17.65,2.94,2.94,0.0,17.65,8.82,20.59,11.76,2.94,0.0,0.0,8.82,0.0,2.94,0.0,0,1,0,1,0,0,0,0,0,0,0,1,"In the case of Inspector Yates v Toorak Winery Pty Ltd [2010] NSWIRComm 136, what were the failures of the defendant in relation to maintaining a safe system of work?",LegalQA
141,21,19,0.9048,0.5714,5.0,0,Other,0,0,0,1,0,1,,,,,8,1,4,0.1429,14.29,3.57,0.0,0.0,21.43,7.14,17.86,10.71,0.0,3.57,3.57,14.29,0.0,3.57,3.57,1,1,0,2,0,0,0,0,0,0,0,0,"In the case of Abel v Minister for Immigration & Multicultural Affairs [2001] FCA 1010, why was the applicant visited by the security forces?",LegalQA
180,30,23,0.7667,0.6333,4.567,0,Other,0,0,0,1,0,1,,,,,10,1,3,0.0811,16.22,5.41,2.7,0.0,27.03,5.41,10.81,16.22,0.0,0.0,0.0,10.81,2.7,0.0,2.7,0,0,0,1,0,0,1,1,0,0,0,0,"Under the East Carey Park Land Vesting Act 1957 (WA), what provisions are made to facilitate the re-subdivision of the Gazetted land for the purposes of the State Housing Act 1946?",LegalQA
182,30,22,0.7333,0.5333,4.7,0,Other,0,0,0,1,0,1,,,,,7,0,3,0.0811,18.92,2.7,2.7,0.0,18.92,5.41,10.81,13.51,5.41,2.7,0.0,8.11,0.0,5.41,0.0,2,0,0,1,0,0,0,0,0,0,0,0,"In the case of RBV Builders Pty Ltd v Chedra [2021] NSWCATAP 56, what was the builder's argument regarding the apportionment of costs and what was the final decision of the Tribunal?",LegalQA
242,35,31,0.8857,0.5714,5.371,0,Other,0,0,0,1,0,1,,,,,8,0,4,0.0851,6.38,4.26,0.0,0.0,29.79,6.38,10.64,8.51,4.26,4.26,2.13,14.89,2.13,4.26,0.0,2,1,0,1,0,0,0,0,0,0,0,0,"In the case of Chhetri v Minister for Immigration and Border Protection [2019] FCA 1026, what was the appellant's contention regarding the Procedures Advice Manual (PAM 3) and how did the Administrative Appeals Tribunal (AAT) respond to this?",LegalQA
163,23,22,0.9565,0.6522,5.348,1,Who,0,0,0,1,0,1,,,,,7,0,7,0.2188,12.5,12.5,0.0,0.0,18.75,9.38,15.62,9.38,3.12,0.0,0.0,15.62,0.0,3.12,6.25,0,3,0,1,0,0,0,0,0,0,0,2,"Who became the registered proprietors of a house property situated at 52 Nicholas Street, Higgins, according to the decision in Re Trajkoski, Bozin [1983] FCA 149?",LegalQA
174,29,25,0.8621,0.5862,4.966,0,Other,0,0,0,0,0,1,,,,,6,0,1,0.0312,25.0,15.62,6.25,0.0,9.38,0.0,15.62,15.62,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,"In the context of New South Wales legal proceedings, what factors may contribute to the potential unfairness of constraining a party to cross-examine a witness by video link?",LegalQA
128,21,19,0.9048,0.5238,4.81,1,Other,0,0,0,1,1,1,,,,,5,1,3,0.125,4.17,4.17,4.17,0.0,25.0,4.17,16.67,8.33,4.17,4.17,4.17,8.33,4.17,0.0,4.17,1,0,0,0,0,0,1,0,0,0,0,0,"Under the Professional Standards Act 1997 of Western Australia, how many members are to be appointed to the Council and by whom?",LegalQA
117,20,19,0.95,0.7,4.1,0,What,0,0,0,1,0,1,,,,,7,0,3,0.1111,14.81,3.7,0.0,0.0,33.33,7.41,11.11,11.11,0.0,7.41,0.0,7.41,0.0,3.7,0.0,1,0,0,0,0,0,0,0,0,0,0,2,What injuries did the plaintiff claim in the case of Seng v P & M Quality Smallgoods Pty Ltd & Anor [2011] NSWDC 175?,LegalQA
216,36,31,0.8611,0.6667,4.528,0,Other,0,0,0,1,0,1,,,,,10,0,4,0.093,16.28,4.65,2.33,0.0,25.58,6.98,13.95,9.3,4.65,2.33,0.0,6.98,2.33,0.0,0.0,2,0,0,2,0,0,0,0,0,0,0,0,"In the case of J & K Richards Pty Limited v Nick Frisina Constructions Pty Limited [2007] NSWDC 343, what does the court say about the possibility of funds being available for meeting an indemnity claim under s 151Z?",LegalQA
96,15,14,0.9333,0.5333,4.6,0,What,0,0,0,1,0,1,,,,,9,0,3,0.1429,14.29,0.0,0.0,0.0,19.05,9.52,19.05,9.52,4.76,0.0,0.0,14.29,0.0,4.76,0.0,0,0,1,2,0,0,0,0,0,0,0,0,What was the appeal in the case of Nasr v Canterbury-Bankstown Council [2017] NSWLEC 1580 about?,LegalQA
168,26,23,0.8846,0.6538,4.885,0,What,0,0,0,1,0,1,,,,,7,0,3,0.0938,15.62,3.12,0.0,0.0,31.25,3.12,9.38,6.25,3.12,6.25,0.0,15.62,3.12,0.0,3.12,1,0,0,0,0,0,0,0,0,0,0,2,What is the compliance requirement for helicopters affected by Requirements 1.b.(i) and 2 of the AD/R44/20 - Main Rotor Swashplate and Tail Rotor Bolts (Cth) directive?,LegalQA
120,20,18,0.9,0.6,4.2,0,What,0,1,0,1,0,1,,,,,7,0,4,0.1379,17.24,0.0,0.0,0.0,24.14,10.34,10.34,10.34,3.45,0.0,0.0,13.79,0.0,3.45,0.0,0,1,0,1,0,0,0,0,0,0,0,1,What was the plaintiff's case in the matter of AB v Constable Joshua Hedges (No 2) [2014] NSWSC 1768 in New South Wales?,LegalQA
213,31,22,0.7097,0.5161,5.387,0,Other,0,0,0,1,0,1,,,,,8,0,5,0.1316,5.26,5.26,0.0,0.0,31.58,7.89,15.79,13.16,0.0,5.26,2.63,10.53,5.26,0.0,2.63,1,1,0,0,0,0,1,0,0,0,0,1,"In the context of the Planning and Development (Consequential and Transitional Provisions) Act 2005 of Western Australia, how does the Interpretation Act 1984 apply to the repeal of an Act mentioned in Schedule 1?",LegalQA
89,15,14,0.9333,0.6,4.2,1,Who,0,0,0,1,0,1,,,,,5,0,2,0.1,15.0,5.0,0.0,0.0,20.0,10.0,15.0,10.0,5.0,0.0,0.0,10.0,0.0,5.0,5.0,1,0,0,0,0,0,0,0,0,0,0,1,Who were the parties involved in the case Patsalis v Local Court of NSW [2022] NSWSC 159?,LegalQA
171,30,24,0.8,0.5333,4.7,1,What,0,0,0,0,0,1,,,,,6,0,2,0.0645,22.58,6.45,0.0,0.0,22.58,0.0,16.13,12.9,3.23,6.45,3.23,3.23,3.23,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,What powers does the Tribunal have under the Powers of Attorney Act in New South Wales when reviewing the making or operation and effect of a reviewable power of attorney?,LegalQA
213,32,29,0.9062,0.625,5.25,0,Other,0,0,0,1,0,1,,,,,9,1,5,0.1282,15.38,5.13,2.56,0.0,25.64,5.13,17.95,2.56,5.13,5.13,0.0,7.69,0.0,2.56,2.56,2,0,0,1,0,0,0,0,1,0,0,1,"In the case of ISS Facility Services Australia Limited v Grounds and Gardens Pty Limited [2008] NSWSC 1406, what restrictions were placed on Tempo and its directors in relation to competing with Grounds' business?",LegalQA
122,20,16,0.8,0.65,4.3,1,Who,0,1,0,1,0,1,,,,,6,0,5,0.1724,10.34,3.45,0.0,0.0,27.59,10.34,10.34,10.34,3.45,0.0,0.0,20.69,0.0,3.45,3.45,0,2,0,0,0,0,1,0,0,0,0,1,Who were the solicitors involved in the case Kelly v Thorn; Monteleone v Thorn (No 7) [2021] NSWSC 117 in New South Wales?,LegalQA
202,33,27,0.8182,0.6061,4.697,0,Other,0,0,0,1,0,1,,,,,9,0,6,0.15,20.0,0.0,0.0,0.0,27.5,5.0,20.0,7.5,5.0,2.5,0.0,7.5,0.0,2.5,0.0,2,1,0,1,0,0,0,0,0,0,0,2,"In the case of Calandra Constructions Pty Ltd v Director General Department of Finances and Services [2012] NSWADT 143, what were the issues of concern to Mr Christy in relation to item 5 of his report?",LegalQA
116,20,16,0.8,0.55,4.2,0,Other,0,0,0,1,0,1,,,,,6,0,3,0.1111,22.22,0.0,0.0,0.0,18.52,7.41,18.52,11.11,3.7,0.0,0.0,11.11,0.0,3.7,0.0,0,2,0,1,0,0,0,0,0,0,0,0,"In the case of Ryan v Nominal Defendant [2005] NSWCA 59, what was the nature of the cross-examination of Mr. Harper?",LegalQA
118,22,17,0.7727,0.5455,3.864,0,What,0,0,0,1,0,1,,,,,10,0,4,0.1481,22.22,0.0,0.0,3.7,14.81,7.41,18.52,14.81,3.7,0.0,0.0,7.41,0.0,3.7,0.0,0,1,0,1,0,0,0,0,0,0,0,1,What was the outcome of the appeal against the sentence in the case of Jones v R [2012] NSWCCA 262 in New South Wales?,LegalQA
195,31,20,0.6452,0.6129,4.774,0,What,0,0,0,1,0,1,,,,,11,0,3,0.0732,19.51,2.44,0.0,0.0,24.39,4.88,14.63,9.76,2.44,0.0,0.0,17.07,0.0,2.44,2.44,2,0,0,0,0,0,0,0,0,0,0,1,What was the nature of the suppression order issued by the magistrate in the case of Director of Public Prosecutions (NSW) v Izod; Director of Public Prosecutions (NSW) v Zreika [2020] NSWSC 381?,LegalQA
156,22,18,0.8182,0.5455,5.273,0,What,0,0,0,1,0,1,,,,,10,0,1,0.0312,18.75,0.0,0.0,0.0,18.75,6.25,12.5,12.5,3.12,0.0,0.0,21.88,0.0,3.12,0.0,0,0,0,1,0,0,0,0,0,0,0,0,"What was the outcome of the application for variation of an award in the case ""Transport Industry - Wholesale Butchers (State) Award [2007] NSWIRComm 1077""?",LegalQA
99,15,14,0.9333,0.6,4.533,1,Who,0,1,0,1,0,1,,,,,5,0,3,0.1304,8.7,4.35,0.0,0.0,21.74,13.04,8.7,13.04,4.35,0.0,0.0,21.74,0.0,4.35,4.35,1,0,0,1,0,0,0,0,0,0,0,1,Who were the parties involved in the case Kirby v Centro Properties Limited (No 2) [2011] FCA 1144?,LegalQA
98,17,14,0.8235,0.4118,4.765,1,What,0,0,0,0,0,1,,,,,6,1,0,0.0,22.22,11.11,5.56,0.0,0.0,0.0,11.11,16.67,11.11,5.56,0.0,5.56,11.11,0.0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,What is the title and jurisdiction of the legal document from which the provided snippet is taken?,LegalQA
131,23,19,0.8261,0.5217,4.174,0,Other,0,0,0,1,0,1,,,,,6,0,5,0.1667,20.0,0.0,6.67,0.0,10.0,6.67,16.67,13.33,3.33,3.33,0.0,10.0,0.0,3.33,0.0,2,0,0,1,0,0,0,0,0,0,0,0,"In the case of ASIC v Hutchings [2001] NSWSC 522, what was the court's stance on the winding up of the third and fourth defendants?",LegalQA
117,16,16,1.0,0.75,5.812,0,Other,0,0,0,1,0,1,,,,,5,0,2,0.0952,19.05,9.52,0.0,0.0,19.05,4.76,9.52,9.52,4.76,0.0,0.0,19.05,4.76,0.0,4.76,1,0,0,0,0,0,1,0,0,0,0,0,"Under the Health Administration Act 1982 (NSW), can an incident reviewer disclose information acquired in their role?",LegalQA
125,18,17,0.9444,0.6667,5.167,1,Who,0,0,0,1,0,1,,,,,7,0,4,0.1667,12.5,0.0,0.0,0.0,37.5,8.33,8.33,8.33,4.17,4.17,0.0,8.33,4.17,0.0,0.0,2,0,0,2,0,0,0,0,0,0,0,0,Who are the respondents in the case of Australian Competition & Consumer Commission v Tyco Australia Pty Ltd [1999] FCA 1799?,LegalQA
93,17,16,0.9412,0.5294,3.706,0,What,0,0,0,1,0,1,,,,,10,0,4,0.1818,13.64,0.0,0.0,0.0,22.73,9.09,18.18,9.09,4.55,0.0,0.0,9.09,0.0,4.55,0.0,1,0,1,0,0,0,0,0,0,0,0,2,What was the issue on appeal in the case of BWO18 v Minister for Home Affairs [2020] FCA 329?,LegalQA
218,34,30,0.8824,0.6176,5.0,1,Other,0,0,0,1,0,1,,,,,10,0,5,0.1163,18.6,4.65,0.0,0.0,27.91,4.65,13.95,9.3,2.33,4.65,0.0,6.98,2.33,2.33,0.0,3,0,1,1,0,0,0,0,0,0,0,0,"In the case of Brebrich as Trustee for S & A Superannuation Fund v Maxpower Mortgage Services Pty Limited [2008] NSWSC 454, what was the defendant's argument regarding the non-redemption of units and the damages claim?",LegalQA
135,23,19,0.8261,0.6522,4.391,0,What,0,0,0,1,0,1,,,,,7,0,4,0.1429,10.71,0.0,0.0,0.0,39.29,7.14,14.29,10.71,3.57,0.0,0.0,7.14,0.0,3.57,0.0,2,0,0,0,0,0,0,0,0,0,0,1,What was the decision of the Court of Appeal Supreme Court New South Wales in the case Carnemolla v Adelaide Bank Ltd [2013] NSWCA 166?,LegalQA
237,38,26,0.6842,0.6053,4.947,1,What,0,0,1,1,0,1,,,,,13,0,3,0.0682,25.0,2.27,9.09,0.0,11.36,4.55,20.45,6.82,2.27,4.55,2.27,6.82,2.27,0.0,2.27,2,0,0,1,0,0,0,0,0,0,0,0,"What is the difference between equitable compensation for breach of the equitable duty of skill and care and equitable compensation for breach of fiduciary duty, as discussed in the case of HARRIS v DIGITAL PULSE PTY LTD [2003] NSWCA 10?",LegalQA
165,24,20,0.8333,0.625,5.542,0,Other,0,0,0,1,0,1,,,,,9,0,3,0.1034,6.9,0.0,0.0,0.0,41.38,3.45,13.79,10.34,3.45,3.45,0.0,13.79,3.45,0.0,0.0,2,1,0,0,0,0,0,0,0,0,0,0,"Under the Research Involving Human Embryos and Prohibition of Human Cloning for Reproduction Act 2003 (Qld), what are the functions of the NHMRC Licensing Committee?",LegalQA
219,31,26,0.8387,0.5806,5.581,1,Other,0,0,1,1,0,1,,,,,10,0,4,0.1026,15.38,2.56,5.13,0.0,17.95,5.13,20.51,12.82,2.56,5.13,0.0,10.26,0.0,2.56,2.56,1,0,1,1,0,0,0,0,0,0,0,0,"In the case of Gunawardena v Minister for Immigration & Multicultural & Indigenous Affairs [2005] FCA 31, what was the additional ground provided by the applicant before the hearing of the application at first instance?",LegalQA
205,28,26,0.9286,0.6786,5.571,0,Other,0,0,0,1,0,1,,,,,6,1,6,0.1463,7.32,4.88,0.0,0.0,29.27,7.32,4.88,7.32,0.0,2.44,2.44,21.95,0.0,0.0,4.88,3,0,0,2,0,0,0,0,0,0,0,0,"Under the State Environmental Planning Policy (Precincts—Eastern Harbour City) 2021 (2021-726) (NSW), what conditions must be met for development consent to be granted within the Trade and Technology Zone?",LegalQA
124,21,19,0.9048,0.619,4.333,0,What,0,0,0,1,0,1,,,,,8,0,3,0.1154,11.54,3.85,0.0,0.0,30.77,7.69,15.38,7.69,3.85,3.85,0.0,7.69,0.0,3.85,3.85,0,1,0,1,0,0,0,0,0,0,0,0,What was the decision made in the case of Lyel v NSW Civil and Administrative Tribunal [2014] NSWSC 1320 in New South Wales?,LegalQA
